Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000675  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3589    3590   60.50000   60.50000   61.50000    44    3673   43.00000   43.00000   44.00000
0000676  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3589    3590   60.50000   60.83333   61.50000    44    3673   43.00000   43.00000   44.00000
0000677  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3547    3548   18.50000   18.83333   19.50000    44    3631   43.00000   43.33333   44.00000
0000678  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3547    3548   18.50000   19.16667   19.50000    44    3631   43.00000   43.33333   44.00000
0000679  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3548    3549   19.50000   19.50000   20.50000    44    3632   43.00000   43.33333   44.00000
0000680  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3548    3549   19.50000   19.83333   20.50000    44    3632   43.00000   43.33333   44.00000
0000681  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3588    3589   59.50000   60.16667   60.50000    44    3672   43.00000   43.33333   44.00000
0000682  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3589    3590   60.50000   60.50000   61.50000    44    3673   43.00000   43.33333   44.00000
0000683  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3589    3590   60.50000   60.83333   61.50000    44    3673   43.00000   43.33333   44.00000
0000684  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3547    3548   18.50000   18.83333   19.50000    44    3631   43.00000   43.66667   44.00000
0000685  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3547    3548   18.50000   19.16667   19.50000    44    3631   43.00000   43.66667   44.00000
0000686  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3548    3549   19.50000   19.50000   20.50000    44    3632   43.00000   43.66667   44.00000
0000687  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3548    3549   19.50000   19.83333   20.50000    44    3632   43.00000   43.66667   44.00000
0000688  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3588    3589   59.50000   60.16667   60.50000    44    3672   43.00000   43.66667   44.00000
0000689  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3589    3590   60.50000   60.50000   61.50000    44    3673   43.00000   43.66667   44.00000
0000690  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3589    3590   60.50000   60.83333   61.50000    44    3673   43.00000   43.66667   44.00000
0000691  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   18.83333   19.50000    45    3715   44.00000   44.00000   45.00000
0000692  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   19.16667   19.50000    45    3715   44.00000   44.00000   45.00000
0000693  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.50000   20.50000    45    3716   44.00000   44.00000   45.00000
0000694  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.83333   20.50000    45    3716   44.00000   44.00000   45.00000
0000695  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3672    3673   59.50000   60.16667   60.50000    45    3756   44.00000   44.00000   45.00000
0000696  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3673    3674   60.50000   60.50000   61.50000    45    3757   44.00000   44.00000   45.00000
0000697  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3673    3674   60.50000   60.83333   61.50000    45    3757   44.00000   44.00000   45.00000
0000698  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   18.83333   19.50000    45    3715   44.00000   44.33333   45.00000
0000699  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   19.16667   19.50000    45    3715   44.00000   44.33333   45.00000
0000700  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.50000   20.50000    45    3716   44.00000   44.33333   45.00000
0000701  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.83333   20.50000    45    3716   44.00000   44.33333   45.00000
0000702  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3672    3673   59.50000   60.16667   60.50000    45    3756   44.00000   44.33333   45.00000
0000703  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3673    3674   60.50000   60.50000   61.50000    45    3757   44.00000   44.33333   45.00000
0000704  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3673    3674   60.50000   60.83333   61.50000    45    3757   44.00000   44.33333   45.00000
0000705  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   18.83333   19.50000    45    3715   44.00000   44.66667   45.00000
0000706  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3631    3632   18.50000   19.16667   19.50000    45    3715   44.00000   44.66667   45.00000
0000707  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.50000   20.50000    45    3716   44.00000   44.66667   45.00000
0000708  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3632    3633   19.50000   19.83333   20.50000    45    3716   44.00000   44.66667   45.00000
0000709  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3672    3673   59.50000   60.16667   60.50000    45    3756   44.00000   44.66667   45.00000
0000710  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3673    3674   60.50000   60.50000   61.50000    45    3757   44.00000   44.66667   45.00000
0000711  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3673    3674   60.50000   60.83333   61.50000    45    3757   44.00000   44.66667   45.00000
0000712  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   18.83333   19.50000    46    3799   45.00000   45.00000   46.00000
0000713  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   19.16667   19.50000    46    3799   45.00000   45.00000   46.00000
0000714  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.50000   20.50000    46    3800   45.00000   45.00000   46.00000
0000715  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.83333   20.50000    46    3800   45.00000   45.00000   46.00000
0000716  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3756    3757   59.50000   60.16667   60.50000    46    3840   45.00000   45.00000   46.00000
0000717  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3757    3758   60.50000   60.50000   61.50000    46    3841   45.00000   45.00000   46.00000
0000718  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3757    3758   60.50000   60.83333   61.50000    46    3841   45.00000   45.00000   46.00000
0000719  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   18.83333   19.50000    46    3799   45.00000   45.33333   46.00000
0000720  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   19.16667   19.50000    46    3799   45.00000   45.33333   46.00000
0000721  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.50000   20.50000    46    3800   45.00000   45.33333   46.00000
0000722  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.83333   20.50000    46    3800   45.00000   45.33333   46.00000
0000723  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3756    3757   59.50000   60.16667   60.50000    46    3840   45.00000   45.33333   46.00000
0000724  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3757    3758   60.50000   60.50000   61.50000    46    3841   45.00000   45.33333   46.00000
0000725  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3757    3758   60.50000   60.83333   61.50000    46    3841   45.00000   45.33333   46.00000
0000726  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   18.83333   19.50000    46    3799   45.00000   45.66667   46.00000
0000727  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3715    3716   18.50000   19.16667   19.50000    46    3799   45.00000   45.66667   46.00000
0000728  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.50000   20.50000    46    3800   45.00000   45.66667   46.00000
0000729  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3716    3717   19.50000   19.83333   20.50000    46    3800   45.00000   45.66667   46.00000
0000730  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3756    3757   59.50000   60.16667   60.50000    46    3840   45.00000   45.66667   46.00000
0000731  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3757    3758   60.50000   60.50000   61.50000    46    3841   45.00000   45.66667   46.00000
0000732  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3757    3758   60.50000   60.83333   61.50000    46    3841   45.00000   45.66667   46.00000
0000733  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   18.83333   19.50000    47    3883   46.00000   46.00000   47.00000
0000734  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   19.16667   19.50000    47    3883   46.00000   46.00000   47.00000
0000735  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.50000   20.50000    47    3884   46.00000   46.00000   47.00000
0000736  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.83333   20.50000    47    3884   46.00000   46.00000   47.00000
0000737  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3840    3841   59.50000   60.16667   60.50000    47    3924   46.00000   46.00000   47.00000
0000738  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3841    3842   60.50000   60.50000   61.50000    47    3925   46.00000   46.00000   47.00000
0000739  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3841    3842   60.50000   60.83333   61.50000    47    3925   46.00000   46.00000   47.00000
0000740  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   18.83333   19.50000    47    3883   46.00000   46.33333   47.00000
0000741  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   19.16667   19.50000    47    3883   46.00000   46.33333   47.00000
0000742  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.50000   20.50000    47    3884   46.00000   46.33333   47.00000
0000743  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.83333   20.50000    47    3884   46.00000   46.33333   47.00000
0000744  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3840    3841   59.50000   60.16667   60.50000    47    3924   46.00000   46.33333   47.00000
0000745  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3841    3842   60.50000   60.50000   61.50000    47    3925   46.00000   46.33333   47.00000
0000746  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3841    3842   60.50000   60.83333   61.50000    47    3925   46.00000   46.33333   47.00000
0000747  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   18.83333   19.50000    47    3883   46.00000   46.66667   47.00000
0000748  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3799    3800   18.50000   19.16667   19.50000    47    3883   46.00000   46.66667   47.00000
0000749  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.50000   20.50000    47    3884   46.00000   46.66667   47.00000
0000750  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3800    3801   19.50000   19.83333   20.50000    47    3884   46.00000   46.66667   47.00000
0000751  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3840    3841   59.50000   60.16667   60.50000    47    3924   46.00000   46.66667   47.00000
0000752  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3841    3842   60.50000   60.50000   61.50000    47    3925   46.00000   46.66667   47.00000
0000753  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3841    3842   60.50000   60.83333   61.50000    47    3925   46.00000   46.66667   47.00000
0000754  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   18.83333   19.50000    48    3967   47.00000   47.00000   48.00000
0000755  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   19.16667   19.50000    48    3967   47.00000   47.00000   48.00000
0000756  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.50000   20.50000    48    3968   47.00000   47.00000   48.00000
0000757  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.83333   20.50000    48    3968   47.00000   47.00000   48.00000
0000758  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    3924    3925   59.50000   60.16667   60.50000    48    4008   47.00000   47.00000   48.00000
0000759  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    3925    3926   60.50000   60.50000   61.50000    48    4009   47.00000   47.00000   48.00000
0000760  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    3925    3926   60.50000   60.83333   61.50000    48    4009   47.00000   47.00000   48.00000
0000761  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   18.83333   19.50000    48    3967   47.00000   47.33333   48.00000
0000762  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   19.16667   19.50000    48    3967   47.00000   47.33333   48.00000
0000763  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.50000   20.50000    48    3968   47.00000   47.33333   48.00000
0000764  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.83333   20.50000    48    3968   47.00000   47.33333   48.00000
0000765  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    3924    3925   59.50000   60.16667   60.50000    48    4008   47.00000   47.33333   48.00000
0000766  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    3925    3926   60.50000   60.50000   61.50000    48    4009   47.00000   47.33333   48.00000
0000767  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    3925    3926   60.50000   60.83333   61.50000    48    4009   47.00000   47.33333   48.00000
0000768  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   18.83333   19.50000    48    3967   47.00000   47.66667   48.00000
0000769  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3883    3884   18.50000   19.16667   19.50000    48    3967   47.00000   47.66667   48.00000
0000770  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.50000   20.50000    48    3968   47.00000   47.66667   48.00000
0000771  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3884    3885   19.50000   19.83333   20.50000    48    3968   47.00000   47.66667   48.00000
0000772  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    3924    3925   59.50000   60.16667   60.50000    48    4008   47.00000   47.66667   48.00000
0000773  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    3925    3926   60.50000   60.50000   61.50000    48    4009   47.00000   47.66667   48.00000
0000774  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    3925    3926   60.50000   60.83333   61.50000    48    4009   47.00000   47.66667   48.00000
0000775  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   18.83333   19.50000    49    4051   48.00000   48.00000   49.00000
0000776  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   19.16667   19.50000    49    4051   48.00000   48.00000   49.00000
0000777  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.50000   20.50000    49    4052   48.00000   48.00000   49.00000
0000778  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.83333   20.50000    49    4052   48.00000   48.00000   49.00000
0000779  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4008    4009   59.50000   60.16667   60.50000    49    4092   48.00000   48.00000   49.00000
0000780  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4009    4010   60.50000   60.50000   61.50000    49    4093   48.00000   48.00000   49.00000
0000781  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4009    4010   60.50000   60.83333   61.50000    49    4093   48.00000   48.00000   49.00000
0000782  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   18.83333   19.50000    49    4051   48.00000   48.33333   49.00000
0000783  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   19.16667   19.50000    49    4051   48.00000   48.33333   49.00000
0000784  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.50000   20.50000    49    4052   48.00000   48.33333   49.00000
0000785  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.83333   20.50000    49    4052   48.00000   48.33333   49.00000
0000786  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4008    4009   59.50000   60.16667   60.50000    49    4092   48.00000   48.33333   49.00000
0000787  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4009    4010   60.50000   60.50000   61.50000    49    4093   48.00000   48.33333   49.00000
0000788  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4009    4010   60.50000   60.83333   61.50000    49    4093   48.00000   48.33333   49.00000
0000789  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   18.83333   19.50000    49    4051   48.00000   48.66667   49.00000
0000790  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    3967    3968   18.50000   19.16667   19.50000    49    4051   48.00000   48.66667   49.00000
0000791  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.50000   20.50000    49    4052   48.00000   48.66667   49.00000
0000792  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    3968    3969   19.50000   19.83333   20.50000    49    4052   48.00000   48.66667   49.00000
0000793  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4008    4009   59.50000   60.16667   60.50000    49    4092   48.00000   48.66667   49.00000
0000794  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4009    4010   60.50000   60.50000   61.50000    49    4093   48.00000   48.66667   49.00000
0000795  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4009    4010   60.50000   60.83333   61.50000    49    4093   48.00000   48.66667   49.00000
0000796  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   18.83333   19.50000    50    4135   49.00000   49.00000   50.00000
0000797  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   19.16667   19.50000    50    4135   49.00000   49.00000   50.00000
0000798  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.50000   20.50000    50    4136   49.00000   49.00000   50.00000
0000799  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.83333   20.50000    50    4136   49.00000   49.00000   50.00000
0000800  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4092    4093   59.50000   60.16667   60.50000    50    4176   49.00000   49.00000   50.00000
0000801  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4093    4094   60.50000   60.50000   61.50000    50    4177   49.00000   49.00000   50.00000
0000802  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4093    4094   60.50000   60.83333   61.50000    50    4177   49.00000   49.00000   50.00000
0000803  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   18.83333   19.50000    50    4135   49.00000   49.33333   50.00000
0000804  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   19.16667   19.50000    50    4135   49.00000   49.33333   50.00000
0000805  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.50000   20.50000    50    4136   49.00000   49.33333   50.00000
0000806  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.83333   20.50000    50    4136   49.00000   49.33333   50.00000
0000807  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4092    4093   59.50000   60.16667   60.50000    50    4176   49.00000   49.33333   50.00000
0000808  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4093    4094   60.50000   60.50000   61.50000    50    4177   49.00000   49.33333   50.00000
0000809  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4093    4094   60.50000   60.83333   61.50000    50    4177   49.00000   49.33333   50.00000
0000810  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   18.83333   19.50000    50    4135   49.00000   49.66667   50.00000
0000811  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4051    4052   18.50000   19.16667   19.50000    50    4135   49.00000   49.66667   50.00000
0000812  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.50000   20.50000    50    4136   49.00000   49.66667   50.00000
0000813  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4052    4053   19.50000   19.83333   20.50000    50    4136   49.00000   49.66667   50.00000
0000814  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    60    4092    4093   59.50000   60.16667   60.50000    50    4176   49.00000   49.66667   50.00000
0000815  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    61    4093    4094   60.50000   60.50000   61.50000    50    4177   49.00000   49.66667   50.00000
0000816  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    61    4093    4094   60.50000   60.83333   61.50000    50    4177   49.00000   49.66667   50.00000
0000817  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   18.83333   19.50000    51    4219   50.00000   50.00000   51.00000
0000818  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   19.16667   19.50000    51    4219   50.00000   50.00000   51.00000
0000819  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.50000   20.50000    51    4220   50.00000   50.00000   51.00000
0000820  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.83333   20.50000    51    4220   50.00000   50.00000   51.00000
0000821  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    60    4176    4177   59.50000   60.16667   60.50000    51    4260   50.00000   50.00000   51.00000
0000822  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    61    4177    4178   60.50000   60.50000   61.50000    51    4261   50.00000   50.00000   51.00000
0000823  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    61    4177    4178   60.50000   60.83333   61.50000    51    4261   50.00000   50.00000   51.00000
0000824  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   18.83333   19.50000    51    4219   50.00000   50.33333   51.00000
0000825  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   19.16667   19.50000    51    4219   50.00000   50.33333   51.00000
0000826  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.50000   20.50000    51    4220   50.00000   50.33333   51.00000
0000827  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.83333   20.50000    51    4220   50.00000   50.33333   51.00000
0000828  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    60    4176    4177   59.50000   60.16667   60.50000    51    4260   50.00000   50.33333   51.00000
0000829  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    61    4177    4178   60.50000   60.50000   61.50000    51    4261   50.00000   50.33333   51.00000
0000830  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    61    4177    4178   60.50000   60.83333   61.50000    51    4261   50.00000   50.33333   51.00000
0000831  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   18.83333   19.50000    51    4219   50.00000   50.66667   51.00000
0000832  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    4135    4136   18.50000   19.16667   19.50000    51    4219   50.00000   50.66667   51.00000
0000833  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    4136    4137   19.50000   19.50000   20.50000    51    4220   50.00000   50.66667   51.00000
